id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1432701230,20140729T000000,2,3.0,1.0,1280.0,9656,1.0,0.0,0.0,4,6.0,920,360,1959.0,0,98058.0,47.355228377837314,-117.06129445984737,1340,8808.0
8035350320,20140718T000000,3,3.0,2.5,3160.0,13603,2.0,0.0,0.0,3,8.0,3160,0,2003.0,0,98019.0,47.40666401579778,-117.40404539795378,3050,9232.0
8945200830,20150325T000000,1,3.0,,990.0,8528,1.0,0.0,0.0,3,6.0,990,0,1966.0,0,98023.0,47.500933275512466,-118.40747625650911,1228,8840.0
4178300310,20140716T000000,4,4.0,2.5,2290.0,13416,2.0,,0.0,4,9.0,2290,0,1981.0,0,98007.0,47.582796108857515,-115.93771446433233,2680,
9215400105,20150428T000000,3,3.0,1.75,1250.0,5963,1.0,0.0,0.0,4,7.0,1250,0,1953.0,0,98115.0,47.68330286329161,-119.46995226056845,970,5100.0
822039084,20150311T000000,5,3.0,,2753.0,65005,1.0,1.0,2.0,5,9.0,2165,588,1953.0,0,98070.0,47.44287528190497,-117.8884709741849,2680,72513.0
5245600105,20140916T000000,1,3.0,1.0,1190.0,9199,1.0,0.0,0.0,3,7.0,1190,0,1955.0,0,98148.0,47.12789557588313,-118.29643385304121,1190,9364.0
7231300125,20150217T000000,2,5.0,2.5,3150.0,9134,1.0,0.0,0.0,4,8.0,1640,1510,1966.0,0,98056.0,47.37279755462939,-118.65073787902261,1990,9133.0
7518505990,20141231T000000,3,3.0,1.75,1410.0,4080,1.0,0.0,0.0,4,7.0,1000,410,1950.0,0,98117.0,47.717400501644036,-118.10065003244259,1410,4080.0
3626039271,20150205T000000,3,2.0,1.75,1980.0,8550,1.0,0.0,0.0,3,7.0,990,990,1981.0,0,98117.0,47.61295426540912,-116.78789621659706,1480,6738.0
4217401195,20150303T000000,5,5.0,2.25,2730.0,6000,1.5,0.0,0.0,3,8.0,2130,600,1927.0,0,98105.0,47.817255122249776,-118.51600382711298,2730,6000.0
9822700295,20140512T000000,4,4.0,2.5,2830.0,5000,2.0,0.0,0.0,3,9.0,2830,0,1995.0,0,98105.0,47.80963992911885,-118.51411435752934,1950,5000.0
9478500640,20140819T000000,2,4.0,2.5,2250.0,4495,2.0,0.0,0.0,3,7.0,2250,0,2008.0,0,98042.0,47.36317750411553,-117.05104012351688,2250,4500.0
2799800710,20150407T000000,2,3.0,2.5,2420.0,4750,2.0,0.0,0.0,3,8.0,2420,0,2003.0,0,98042.0,47.42824322503428,-117.44936804624982,2690,4750.0
7922800400,20140827T000000,5,5.0,3.25,3250.0,14342,2.0,0.0,4.0,4,8.0,3250,0,1968.0,0,98008.0,47.60914432132843,-117.97835941384812,2960,11044.0
8079040320,20150223T000000,3,4.0,3.0,1850.0,9976,2.0,0.0,0.0,3,8.0,1850,0,1991.0,0,98059.0,47.4675987085004,-119.17231935326838,2270,8542.0
1516000055,20141210T000000,4,3.0,2.25,2150.0,21235,1.0,0.0,3.0,4,8.0,1590,560,1959.0,0,98166.0,47.354414005644266,-119.6261418728091,2570,18900.0
9558200045,20140828T000000,2,3.0,1.75,1260.0,8400,1.0,,0.0,3,7.0,1260,0,1954.0,0,98148.0,47.70936662931654,-119.45599252301321,1290,8750.0
5072410070,20141021T000000,3,3.0,1.75,2519.0,8690,2.0,0.0,0.0,5,8.0,2519,0,1973.0,0,98166.0,47.219162514481425,-118.69775195328677,2500,9500.0
9528102996,20141207T000000,3,3.0,1.75,1540.0,1044,3.0,,0.0,3,8.0,1540,0,2014.0,0,98115.0,47.635432288423495,-119.21984114500636,1580,3090.0
1189001180,20140603T000000,3,,2.25,1660.0,6000,1.0,0.0,0.0,3,7.0,1110,550,1979.0,0,98122.0,47.56812651170636,-117.52407619339232,1440,4080.0
3253500160,20141120T000000,2,3.0,2.75,2770.0,3809,1.5,,0.0,5,7.0,1770,1000,1925.0,0,98144.0,47.42152742118124,-117.30406279583775,1440,4000.0
3394100030,20140909T000000,5,4.0,2.5,2720.0,11049,2.0,0.0,0.0,3,10.0,2720,0,1989.0,0,98004.0,47.52999428731773,-118.07278772709195,2750,11049.0
3717000160,20141009T000000,2,4.0,2.5,2240.0,4648,2.0,0.0,0.0,3,7.0,2240,0,2005.0,0,98001.0,47.25555874223963,-118.16565820724401,2221,4557.0
1274500060,20140825T000000,1,3.0,1.0,1000.0,12070,1.0,0.0,0.0,4,7.0,1000,0,1968.0,0,98042.0,47.04965250928933,-117.84997132959916,1010,12635.0
1802000060,20140612T000000,5,5.0,,3200.0,20158,1.0,0.0,0.0,3,8.0,1600,1600,1965.0,0,98004.0,47.859118455137775,-119.22905009818193,3390,20158.0
1525059190,20140912T000000,5,5.0,3.25,4770.0,50094,1.0,0.0,0.0,4,11.0,3070,1700,1973.0,0,98005.0,47.69305094140228,-119.1703453904496,3530,38917.0
1049000060,20150105T000000,2,3.0,2.0,1260.0,5612,1.0,0.0,0.0,4,7.0,1260,0,1972.0,0,98034.0,48.02449581046419,-117.70840720888049,1640,4745.0
8820901275,20140610T000000,3,4.0,,2750.0,7807,1.5,,0.0,5,7.0,2250,500,1916.0,0,98125.0,47.6466761854483,-117.9816895834322,1510,7807.0
5416510140,20140710T000000,2,4.0,2.5,2380.0,5000,2.0,0.0,0.0,3,8.0,2380,0,2005.0,0,98038.0,47.31979149869364,-117.39540407831086,2420,5000.0
3444100400,20150316T000000,2,3.0,1.75,1790.0,50529,1.0,0.0,0.0,5,7.0,1090,700,1965.0,0,98042.0,47.37416560855819,-119.05628284425848,1940,50529.0
3276920270,20141105T000000,4,4.0,4.0,3430.0,35102,2.0,0.0,0.0,4,10.0,2390,1040,1986.0,0,98075.0,47.50537119733898,-116.86156967618977,3240,35020.0
4036801170,20141013T000000,3,4.0,1.75,1760.0,7300,1.0,0.0,0.0,3,7.0,880,880,1956.0,0,98008.0,47.76995948828461,-117.53591501131052,1680,7500.0
2391600320,20150420T000000,3,3.0,1.0,1040.0,5060,1.0,0.0,0.0,3,7.0,1040,0,1941.0,0,98116.0,47.55070485672478,-118.45916142051395,890,5060.0
6300000287,20140609T000000,3,3.0,1.0,1410.0,5060,1.0,0.0,0.0,4,7.0,910,500,1956.0,0,98133.0,47.74592694860833,-118.65764922954718,1130,5693.0
1531000030,20150323T000000,4,4.0,2.5,3450.0,39683,2.0,0.0,0.0,3,10.0,3450,0,2002.0,0,98010.0,47.38541615627819,-119.77303771089534,3350,39750.0
5104520400,20141202T000000,3,3.0,2.5,2350.0,5100,2.0,0.0,0.0,3,8.0,2350,0,2003.0,0,98038.0,47.26260427403593,-117.81620931252063,2350,5363.0
7437100340,20141222T000000,2,4.0,2.5,1900.0,5889,2.0,0.0,0.0,3,7.0,1900,0,1992.0,0,98038.0,47.75950742630182,-117.00439697425678,1870,6405.0
9418400240,20141028T000000,2,2.0,1.0,2020.0,6720,1.0,0.0,0.0,3,7.0,1010,1010,1948.0,0,98118.0,47.49287711407306,-118.78866732973688,1720,6720.0
1523059105,20150128T000000,2,3.0,1.5,1680.0,8712,1.0,0.0,0.0,3,8.0,1680,0,1964.0,0,98059.0,47.69522714792492,-117.82609555239179,1850,8797.0
1133000671,20140602T000000,2,3.0,1.0,960.0,6634,1.0,0.0,0.0,3,6.0,960,0,1952.0,0,98125.0,47.428107238233494,-118.44627700988407,1570,7203.0
4232902595,20141114T000000,5,3.0,1.5,2140.0,3600,2.0,0.0,0.0,3,9.0,1900,240,,0,98119.0,47.610543315801856,-117.90514092728377,2020,4800.0
2599001200,20141103T000000,2,5.0,2.25,2660.0,8400,1.5,0.0,0.0,5,7.0,2660,0,,0,98092.0,47.020615903428634,-118.43112648521713,1590,8165.0
3342103156,20140618T000000,3,3.0,3.25,2770.0,6278,2.0,0.0,0.0,3,9.0,1980,790,2006.0,0,98056.0,47.82862770843415,-119.2670745444459,1900,7349.0
1332700270,20140519T000000,1,2.0,2.25,1610.0,2040,2.0,0.0,0.0,4,7.0,1610,0,1979.0,0,98056.0,47.72100320542228,-119.73844047349101,1950,
3869900162,20140904T000000,2,2.0,1.75,1030.0,1066,2.0,0.0,0.0,3,7.0,765,265,2006.0,0,98136.0,47.77725804044095,-117.17699313993188,1030,
2791500270,20140522T000000,1,4.0,2.5,1980.0,7403,2.0,,0.0,3,7.0,1980,0,1988.0,0,98023.0,47.10233721296691,-117.17418035225558,1980,7510.0
5036300431,20150311T000000,5,5.0,2.75,3520.0,6353,2.0,0.0,0.0,4,10.0,3520,0,2001.0,0,98199.0,47.78059971970161,-116.71834273524436,2520,6250.0
4168000060,20150226T000000,1,3.0,1.0,1200.0,10500,1.0,0.0,0.0,3,7.0,1200,0,1962.0,0,98023.0,47.53940288914938,-118.17502192185113,1350,10500.0
6021501535,20140725T000000,3,3.0,1.5,1580.0,5000,1.0,0.0,0.0,3,8.0,1290,290,1939.0,0,98117.0,47.54501537599842,-117.76392257108652,1570,4500.0
6021501535,20141223T000000,4,3.0,1.5,1580.0,5000,1.0,0.0,0.0,3,8.0,1290,290,1939.0,0,98117.0,47.583297957807595,-118.70192845885182,1570,4500.0
1483300570,20140908T000000,5,4.0,2.5,3300.0,10250,1.0,0.0,0.0,3,7.0,2390,910,1946.0,1991,98040.0,47.81212160340131,-118.8363146227259,1950,6045.0
3422049190,20150330T000000,1,3.0,1.75,1960.0,15681,1.0,0.0,0.0,3,7.0,1960,0,1967.0,0,98032.0,47.11761959997184,-117.38449877291808,1750,15616.0
1099611230,20140912T000000,1,4.0,1.5,1160.0,6400,1.0,0.0,0.0,4,7.0,1160,0,1975.0,0,98023.0,47.27256387573575,-119.43800410637132,1160,6400.0
722079104,20140711T000000,2,3.0,1.75,1810.0,41800,1.0,,0.0,5,7.0,1210,600,1980.0,0,98038.0,47.27728943265779,-118.06841855193883,1650,135036.0
7338200240,20140516T000000,3,3.0,2.5,2320.0,36847,2.0,0.0,2.0,3,9.0,2320,0,1992.0,0,98045.0,47.62033536372584,-117.1459538677661,2550,35065.0
1952200240,20140611T000000,4,3.0,2.5,2070.0,13241,1.5,,0.0,5,9.0,1270,800,1910.0,0,98102.0,47.72912968598054,-118.72450000365251,2200,4500.0
5200100125,20141027T000000,3,3.0,2.0,1980.0,3478,1.5,0.0,0.0,4,7.0,1440,540,1929.0,0,98117.0,47.84171746269339,-118.13600134413477,1610,3478.0
7214720075,20141212T000000,4,3.0,2.25,2190.0,107593,2.0,0.0,0.0,4,8.0,2190,0,1983.0,0,98077.0,47.80404437859791,-119.04943329857011,2570,47777.0
2450000295,20141007T000000,5,3.0,2.5,2920.0,8113,2.0,0.0,0.0,3,8.0,2920,0,1950.0,2010,98004.0,47.71223520434434,-117.26010605635756,2370,8113.0
6197800045,20140924T000000,2,3.0,1.0,1210.0,33919,1.0,0.0,0.0,3,7.0,1210,0,1954.0,0,98058.0,47.731380132151436,-116.98989117166136,1640,14910.0
1328310370,20150402T000000,3,3.0,2.5,2340.0,10005,1.0,0.0,0.0,4,8.0,1460,880,1978.0,0,98058.0,47.60729649730404,-117.44607112936899,2250,8162.0
546000875,20140523T000000,3,3.0,1.0,1670.0,4005,1.5,0.0,0.0,4,7.0,1170,500,1939.0,0,98117.0,48.002206711910574,-118.32135706967583,1240,4005.0
3530510041,20140723T000000,1,2.0,1.75,1240.0,2493,1.0,0.0,0.0,4,8.0,1240,0,1985.0,0,98198.0,47.38735040366404,-116.79291807852995,1270,4966.0
1853000400,20150305T000000,4,4.0,2.5,3140.0,28037,2.0,0.0,0.0,4,10.0,3140,0,1991.0,0,98077.0,47.87599226185358,-119.72373995669616,2990,35001.0
3134100116,20140827T000000,3,5.0,1.75,2030.0,12342,2.0,0.0,0.0,4,7.0,2030,0,1942.0,0,98052.0,47.6846443913016,-118.95830033327502,2500,9433.0
9545230140,20140725T000000,3,4.0,2.5,2310.0,9624,2.0,0.0,0.0,3,8.0,2310,0,1984.0,0,98027.0,47.770635443157346,-117.6807321153133,1940,9636.0
3362400511,20150304T000000,3,3.0,1.75,1260.0,3328,1.0,0.0,0.0,5,6.0,700,560,1905.0,0,98103.0,47.73358145267067,-118.96875226685816,1380,3536.0
2525310310,20140916T000000,2,3.0,1.75,1540.0,12600,1.0,0.0,0.0,4,7.0,1160,380,1980.0,0,98038.0,47.33898102618988,-120.38568328641102,1540,11656.0
6126500060,20141124T000000,2,3.0,1.75,2080.0,5969,1.0,0.0,2.0,3,7.0,1080,1000,1971.0,0,98108.0,47.381980633094905,-117.51398786622636,2090,
8961960160,20141028T000000,3,4.0,2.5,3230.0,16171,2.0,0.0,3.0,3,9.0,2520,710,2001.0,0,98001.0,47.31406812156105,-118.44739739205069,2640,8517.0
3626039325,20141121T000000,4,3.0,3.5,4380.0,6350,2.0,0.0,0.0,3,8.0,2780,1600,1900.0,1999,98117.0,47.66237586720584,-120.6668695908188,1830,6350.0
3362400431,20140626T000000,3,3.0,3.5,1590.0,1102,3.0,0.0,0.0,3,8.0,1590,0,2010.0,0,98103.0,47.65015238892592,-119.44890483559062,1620,
4060000240,20140623T000000,1,2.0,1.0,880.0,6780,1.0,0.0,0.0,4,6.0,880,0,1945.0,0,98178.0,47.794667680587416,-116.97922949091499,1190,6780.0
3454800060,20150108T000000,1,4.0,2.0,1570.0,9600,1.0,0.0,0.0,3,6.0,1570,0,1950.0,0,98168.0,47.43751297544647,-118.8538525627363,1880,9000.0
1695900060,20150511T000000,3,4.0,1.0,1610.0,2982,1.5,0.0,0.0,4,7.0,1610,0,1925.0,0,98144.0,47.52826502530801,-118.47024891677412,1610,4040.0
7278700070,20150102T000000,4,3.0,2.5,2400.0,6474,1.0,,2.0,3,8.0,1560,840,1964.0,0,98177.0,47.773959412090235,-118.0442519690082,2340,10856.0
6675500070,20141119T000000,3,3.0,2.0,1450.0,9132,1.0,0.0,0.0,3,7.0,1450,0,1987.0,0,98034.0,47.48483487449017,-117.89244892660625,1580,9104.0
3626039187,20150406T000000,3,2.0,1.0,770.0,6000,1.0,0.0,0.0,3,6.0,770,0,1953.0,0,98117.0,47.57606164536352,-118.50381487329801,1710,6000.0
3524049083,20141104T000000,3,4.0,1.75,2100.0,4400,1.5,0.0,0.0,5,7.0,1720,380,1924.0,0,98118.0,47.60332239247321,-117.18432001116717,1850,4400.0
3275860240,20140618T000000,4,3.0,2.25,2910.0,10204,2.0,0.0,0.0,3,9.0,2910,0,1990.0,0,98052.0,47.41656865087978,-115.89091896620647,2700,13992.0
4389200955,20150302T000000,5,4.0,2.75,2750.0,17789,1.5,0.0,0.0,3,8.0,1980,770,1914.0,1992,98004.0,47.21825759126303,-118.98355662123473,3060,11275.0
4058801670,20140717T000000,3,3.0,2.25,2100.0,8201,1.0,0.0,2.0,3,8.0,1620,480,1967.0,0,98178.0,47.71010210381076,-116.98528265076801,2660,8712.0
8732020310,20140717T000000,2,4.0,2.25,2160.0,8811,1.0,0.0,0.0,3,8.0,1360,800,1978.0,0,98023.0,47.18156376890874,-118.64836329045953,2090,8400.0
2331300505,20140613T000000,4,5.0,3.5,2320.0,4960,2.0,0.0,0.0,5,7.0,1720,600,1926.0,0,98103.0,47.75416423195546,-117.8992770697098,1700,4960.0
7853210060,20150406T000000,3,4.0,2.5,2070.0,4310,2.0,0.0,0.0,3,7.0,2070,0,2004.0,0,98065.0,47.84323051316026,-118.50388336602775,1970,3748.0
3668000070,20150105T000000,1,3.0,1.75,1060.0,7875,1.0,0.0,0.0,4,7.0,1060,0,1986.0,0,98092.0,47.05201142300625,-120.88873075417274,1420,7680.0
9545240070,20150428T000000,4,4.0,2.25,2010.0,9603,1.0,0.0,0.0,3,8.0,1440,570,1986.0,0,98027.0,47.63228977316299,-118.261955964876,2060,9793.0
1243100136,20140612T000000,4,3.0,3.5,3950.0,111078,1.5,0.0,0.0,3,9.0,2460,1490,1989.0,0,98052.0,47.72260909817882,-116.40595009135592,2480,88500.0
8929000270,20140512T000000,3,3.0,2.5,2010.0,2287,2.0,0.0,0.0,3,8.0,1390,620,2014.0,0,98029.0,47.13588486168738,-116.90622877815535,1690,1662.0
2767602356,20150126T000000,4,4.0,3.5,2140.0,2278,3.0,0.0,0.0,3,9.0,2140,0,2005.0,0,98107.0,47.82634263842395,-119.67935702807164,1540,2285.0
921049315,20140813T000000,1,3.0,1.75,1320.0,17390,1.0,,0.0,4,7.0,1320,0,1956.0,0,98003.0,47.0199950010414,-118.58531413122827,1550,19265.0
3655000070,20140805T000000,1,4.0,1.75,2020.0,7840,1.0,0.0,0.0,3,7.0,1010,1010,1968.0,0,98003.0,47.34366979858799,-118.07096812933177,1750,8140.0
4027700812,20140529T000000,3,4.0,2.25,2590.0,10002,1.0,0.0,0.0,4,8.0,1340,1250,1968.0,0,98028.0,48.05180134002081,-119.0364184569038,1550,10436.0
3992700335,20140707T000000,3,2.0,1.0,1190.0,4440,1.0,0.0,0.0,3,6.0,1190,0,1981.0,0,98125.0,47.655375835314615,-117.71146151093276,1060,5715.0
2767603505,20140507T000000,3,3.0,2.25,1170.0,1249,3.0,0.0,0.0,3,8.0,1170,0,2014.0,0,98107.0,47.76647436557881,-117.49326273786312,1350,
4232901525,20140627T000000,4,2.0,1.0,1110.0,3200,1.0,0.0,0.0,3,7.0,1110,0,1925.0,0,98119.0,48.06828454925511,-120.96248704807654,1170,3600.0
1777500060,20140708T000000,3,5.0,2.5,2820.0,9375,1.0,0.0,0.0,4,8.0,1550,1270,1968.0,0,98006.0,47.69407750455061,-117.78695496628896,2820,9375.0
1432900240,20150508T000000,1,3.0,1.0,1610.0,8579,1.0,0.0,0.0,4,7.0,1010,600,1962.0,0,98058.0,47.451077325475026,-117.24210788863446,1610,8579.0
6140100875,20150415T000000,3,3.0,1.0,1060.0,8097,1.0,,0.0,4,7.0,940,120,1923.0,0,98133.0,47.93516395609567,-117.89965173572628,1560,7940.0
6071600370,20150227T000000,3,4.0,2.25,2030.0,8517,1.0,,0.0,4,8.0,1380,650,1961.0,0,98006.0,47.585230215253105,-118.26940673816219,2230,8824.0
1526069017,20141203T000000,5,4.0,2.5,3670.0,315374,2.0,0.0,0.0,4,9.0,3670,0,1994.0,0,98077.0,48.02428943240002,-117.44776304293123,2840,87991.0
809001525,20140625T000000,4,4.0,1.0,2550.0,4000,2.0,0.0,0.0,3,8.0,2370,180,1905.0,0,98109.0,47.48555309968093,-118.80219267764102,2200,4000.0
3224079105,20140806T000000,3,2.0,2.5,,60984,2.0,0.0,0.0,3,7.0,2420,0,2007.0,0,98027.0,47.54315163164229,-119.28931963435997,1940,193842.0
8075400570,20141030T000000,2,5.0,2.0,2260.0,12500,1.0,0.0,0.0,4,8.0,1130,1130,1960.0,0,98032.0,47.8194459880346,-116.29690566964057,1360,18000.0
1994200024,20141104T000000,3,3.0,1.0,,3455,1.0,0.0,0.0,3,7.0,980,450,1947.0,0,98103.0,47.35890420200907,-117.01076959346258,1450,4599.0
3362900810,20140820T000000,3,3.0,2.0,1360.0,3090,2.0,0.0,0.0,3,8.0,1360,0,1990.0,0,98103.0,47.92092838429399,-117.0560524509635,1500,3090.0
1324300398,20150409T000000,3,3.0,1.0,1110.0,5000,1.5,0.0,0.0,3,7.0,1110,0,1947.0,0,98107.0,47.64255551243193,-118.22497135387792,1420,5000.0
537000445,20150331T000000,2,3.0,1.0,1250.0,8200,1.0,0.0,0.0,4,7.0,1250,0,1954.0,0,98003.0,47.01640323547054,-119.15759600072226,1680,8633.0
7855801670,20150401T000000,5,4.0,3.25,5180.0,19850,2.0,0.0,3.0,3,12.0,3540,1640,2006.0,0,98006.0,47.22129589269736,-118.90986344282379,3160,9750.0
